J,Cp(B=10°),Cp(B=20°),Cp(B=30°),Cp(B=40°),Cp(B=50°),Cp(B=60°),Cp(B=70°),Cp(B=80°)
2.1954545454545453,0.0,0.0,0.0,0.0,0.27006277819879543,0.5504959782994536,0.7725704125120465,0.8651471042809489
2.209090909090909,0.0,0.0,0.0,0.0,0.26611088956387835,0.5519688233244918,0.7768937642780405,0.8717298778716331
2.222727272727272,0.0,0.0,0.0,0.0,0.26201299335645767,0.5532856867589127,0.781178749393399,0.878367391887838
2.236363636363636,0.0,0.0,0.0,0.0,0.2578143583900345,0.5544898710168841,0.7854210838496072,0.8850677072194177
2.2499999999999996,0.0,0.0,0.0,0.0,0.2535771632274974,0.5556464130715582,0.7896542490590029,0.8918007501399834
2.2636363636363632,0.0,0.0,0.0,0.0,0.24931922290188077,0.5567922508922407,0.7938645577991467,0.8985904082853271
2.277272727272727,0.0,0.0,0.0,0.0,0.2448797035270886,0.5578556098800412,0.7980942349113722,0.905432763874863
2.2909090909090906,0.0,0.0,0.0,0.0,0.24074518444010903,0.5589481661125798,0.8023485569699387,0.9123342994734588
2.3045454545454542,0.0,0.0,0.0,0.0,0.23643713072851968,0.5599807809807303,0.8066346117669427,0.9192958494981619
2.318181818181818,0.0,0.0,0.0,0.0,0.23180556670470204,0.5610323461418125,0.8109929316439457,0.9263266828558255
2.3318181818181816,0.0,0.0,0.0,0.0,0.22696231474924775,0.5620970923355548,0.8154546979000334,0.9334217917682571
2.3454545454545452,0.0,0.0,0.0,0.0,0.22199547395111455,0.5630930560850278,0.8199351455528637,0.9405793214725136
2.359090909090909,0.0,0.0,0.0,0.0,0.21687655912097048,0.5639506036328741,0.8244182512302309,0.9478245006478975
2.3727272727272726,0.0,0.0,0.0,0.0,0.2116196800383456,0.5647204458842873,0.8289193334009393,0.9551562724793661
2.3863636363636362,0.0,0.0,0.0,0.0,0.2061577992243558,0.5653824926466836,0.8336150327912277,0.9625427414147152
2.4,0.0,0.0,0.0,0.0,0.20040437528846608,0.565939343195316,0.838673201122509,0.9699897126719171
2.413636363636363,0.0,0.0,0.0,0.0,0.1944551343344964,0.5664397633696561,0.8437532354506194,0.9775152103146364
2.427272727272727,0.0,0.0,0.0,0.0,0.18850200331635888,0.5668746408004167,0.8488753311825096,0.9851212079945969
2.4409090909090905,0.0,0.0,0.0,0.0,0.18235515488941778,0.5671301405238531,0.8539732790700698,0.9927963332129224
2.454545454545454,0.0,0.0,0.0,0.0,0.17608570840561694,0.5672973362227374,0.8590941056266713,1.0005400894001184
2.468181818181818,0.0,0.0,0.0,0.0,0.16982971369185693,0.5694981638294302,0.8642733504820039,1.008404698003253
2.4818181818181815,0.0,0.0,0.0,0.0,0.16361450216035048,0.5717605044779881,0.8694871077945658,1.0163556913251621
2.495454545454545,0.0,0.0,0.0,0.0,0.15745510469450416,0.5733838223991212,0.8743116341048767,1.0243867984186528
2.509090909090909,0.0,0.0,0.0,0.0,0.15114818970584828,0.5744309697537026,0.8786329098938529,1.0324904060799913
2.5227272727272725,0.0,0.0,0.0,0.0,0.1448377512188274,0.5752982267827673,0.8829874405791995,1.0398480304116877
2.536363636363636,0.0,0.0,0.0,0.0,0.13788821045802216,0.5756923095011425,0.887473136977227,1.0472580136225944
2.55,0.0,0.0,0.0,0.0,0.130776768908049,0.5758952311249342,0.891954737254014,1.0546974172257157
2.5636363636363635,0.0,0.0,0.0,0.0,0.12359131134174606,0.5758328076567418,0.8964465884966016,1.062191757144846
2.577272727272727,0.0,0.0,0.0,0.0,0.11639168215028337,0.5755592950073123,0.9008945893433322,1.0697390150632033
2.5909090909090904,0.0,0.0,0.0,0.0,0.10907293861805796,0.575052411465603,0.9052746125709746,1.0773337167503532
2.604545454545454,0.0,0.0,0.0,0.0,0.10175343578667738,0.5746443736064922,0.9096088505861295,1.0849983719809277
2.6181818181818177,0.0,0.0,0.0,0.0,0.09443317805021609,0.5742589819865165,0.9138359712654931,1.0927492490920936
2.6318181818181814,0.0,0.0,0.0,0.0,0.08699365345434541,0.5735080411015437,0.9179835656148038,1.1005789552320546
2.645454545454545,0.0,0.0,0.0,0.0,0.07943837008828719,0.5725705678555025,0.9220703065323116,1.1085880649488857
2.6590909090909087,0.0,0.0,0.0,0.0,0.07174748104407154,0.57140321588454,0.9260961845796172,1.116654979329072
2.6727272727272724,0.0,0.0,0.0,0.0,0.0637988261248196,0.5700769883469293,0.930113905493804,1.1247697367802811
2.686363636363636,0.0,0.0,0.0,0.0,0.055759908539021005,0.5687038422182688,0.9341029564816271,1.1329314277252536
2.6999999999999997,0.0,0.0,0.0,0.0,0.047320852927356195,0.5671128812221762,0.938060936421831,1.1411210324432697
