C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
215,0,0,0,0,0,0.9338003100035742,0.828880755872027,0.44170309261443846
216,0,0,0,0,0,0.933392705953264,0.8295927336228032,0.44367736036918726
217,0,0,0,0,0,0.9328622259129974,0.8338551484986966,0.44561691930878256
218,0,0,0,0,0,0.9322691938631366,0.8381047088225453,0.4475679003011803
219,0,0,0,0,0,0.9316575974927365,0.8422062988846497,0.44955541315858216
220,0,0,0,0,0,0.9309948794403023,0.8463095474462257,0.4515733665385585
221,0,0,0,0,0,0.930233930805914,0.8501642132681505,0.4536177277761099
222,0,0,0,0,0,0.9293810592921083,0.8539282635804781,0.4556933426750144
223,0,0,0,0,0,0.9284819775781711,0.8575167615252801,0.4578196779030109
224,0,0,0,0,0,0.9275323368628962,0.8610244302649287,0.45998449767684224
225,0,0,0,0,0,0.9265160791821544,0.8644007937465905,0.46217313309948693
226,0,0,0,0,0,0.925376245438004,0.8677126755176136,0.4643988383589598
227,0,0,0,0,0,0.9241205342476778,0.8710161332927864,0.46666345215565863
228,0,0,0,0,0,0.9227867722304203,0.8743179170934875,0.46897537583602206
229,0,0,0,0,0,0.9213479633203661,0.877549622245129,0.47113128533111603
230,0,0,0,0,0,0.9197728444434186,0.8807257860831981,0.4731716129226533
231,0,0,0,0,0,0.9180718633076668,0.8838202939354738,0.47522440369403385
232,0,0,0,0,0,0.9161915502433315,0.8820453820610828,0.4773443873006256
233,0,0,0,0,0,0.914061220130653,0.8848749680618149,0.47948779980136425
234,0,0,0,0,0,0.9117773781004396,0.8875642855081511,0.48167628177465976
235,0,0,0,0,0,0.9093854641473725,0.8901213704919879,0.48391650820251114
236,0,0,0,0,0,0.9067571934439245,0.8925852219510123,0.486215642649591
237,0,0,0,0,0,0.9038108919410334,0.8948028634222679,0.4885784757497683
238,0,0,0,0,0,0.9006066216929084,0.8969297694318997,0.49099714024547125
239,0,0,0,0,0,0.8971540580238883,0.8987964736124807,0.49345246894252526
240,0,0,0,0,0,0.8933498576343584,0.9006335125276334,0.4958003945463744
241,0,0,0,0,0,0.8853386716258371,0.902307801129131,0.49808317406738734
242,0,0,0,0,0,0.8788808723105441,0.9040144302093219,0.5004269745870155
243,0,0,0,0,0,0.8717080984159497,0.9057290673022729,0.5028339650947589
244,0,0,0,0,0,0.863853903717617,0.907416451116742,0.5053015472159366
245,0,0,0,0,0,0.8552424226081006,0.908880667953065,0.5078320688924463
246,0,0,0,0,0,0.845860167338015,0.9102722705315855,0.510431100844922
247,0,0,0,0,0,0.8354526042267939,0.9114833145294555,0.5130967327554208
248,0,0,0,0,0,0.8238968574838489,0.9125708344432287,0.5158295440972243
249,0,0,0,0,0,0.810980592732415,0.913567171537939,0.5185959930846079
250,0,0,0,0,0,0.7965037214617998,0.9144520331651972,0.5213900462219018
251,0,0,0,0,0,0.7803745390991758,0.9152837478870998,0.5242650578411033
252,0,0,0,0,0,0.7617668315342,0.9160306797963769,0.5272219012793369
253,0,0,0,0,0,0.7404358976482348,0.9167682961295883,0.5302609089054114
254,0,0,0,0,0,0.7150063633042854,0.9173751656091009,0.5333887885698312
255,0,0,0,0,0,0.6999058428087684,0.9179531137701314,0.5366065409309757
256,0,0,0,0,0,0.6597390578715758,0.9184340227531789,0.539939178306516
257,0,0,0,0,0,0.6219820963566527,0.9188994110669451,0.5431983245519573
258,0,0,0,0,0,0.577758519369416,0.9194073136947469,0.5446367166262889
259,0,0,0,0,0,0.5244027031424444,0.9199236464495151,0.548209422430492
