C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
83,0,0,3057.54723596798,8017.229493238832,7906.074743719038,5753.149528757989,3484.427302088604,1833.8879483790924
84,0,0,2923.7140948772253,7957.970816351751,7964.357257933711,5806.758611223466,3508.2173804548397,1826.893593077206
85,0,0,2788.919650348351,7900.47329638122,8036.846414224589,5861.572997886029,3532.7230863634727,1819.8778624166257
86,0,0,2649.5794538167515,7841.586088774055,8099.590536360172,5917.61160908696,3557.9548726244047,1812.8420506068503
87,0,0,2504.018580330814,7783.341190475604,8161.082006822289,5974.893647487708,3583.9233876934136,1805.7874739381657
88,0,0,2349.339563183989,7718.877091758793,8213.272149331946,6033.438601833029,3610.639478624309,1798.715471315615
89,0,0,2195.9386077134036,7648.7702790798785,8267.624476715817,6093.266250769512,3638.114194017649,1791.627404809116
90,0,0,2042.1055519030297,7577.073250162999,8317.800768050509,6154.396666724585,3666.358786973525,1784.5246602207897
91,0,0,1887.7088217565708,7500.392310635762,8369.991577343006,6216.850219851013,3695.3847180556845,1777.4392137613984
92,0,0,1729.7993072230822,7415.600702535353,8426.257531504642,6280.647582041792,3725.2036582739274,1770.4559903830047
93,0,0,1573.7041004850591,7334.483418998234,8468.099718453615,6345.809731020203,3755.8274920915583,1763.4568051181955
94,0,0,1416.8070733288778,7252.381194524328,8506.513638798351,6412.357954509764,3787.2683204644527,1756.21855819421
95,0,0,1255.8128311155672,7169.642540281458,8545.515550976977,6480.31385448868,3819.538463918071,1748.9485105624447
96,0,0,1094.6357515511552,7080.12792533259,8580.176815956163,6549.558729080608,3852.6504656686707,1741.853094215259
97,0,0,936.3370593589469,6984.524306682659,8630.137247034949,6619.949891138261,3886.61709479476,1735.2862809318306
98,0,0,780.127780490169,6888.777064525408,8662.574327887223,6691.780658487569,3921.4513494647526,1728.4743560311217
99,0,0,627.9089532893257,6791.5174369792085,8691.76806085556,6765.073224493239,3957.135608704217,1721.7068230983646
100,0,0,476.3547048499976,6693.256154572547,8714.422795885403,6839.714462242339,3993.6307311811233,1715.0627660698851
101,0,0,322.7529208192285,6602.027246419381,8731.393934814432,6915.464874006943,4030.9588558601868,1708.8048205619516
102,0,0,167.28297194798554,6508.751522765267,8745.90238345794,6992.704307031712,4069.1876516493494,1703.3960587900863
103,0,0,9.664824110858822,6408.764417213419,8757.646093238542,7071.454219104207,4108.329397176538,1698.3565484973087
104,0,0,0,6311.082678309649,8768.402775555294,7151.736367129137,4148.397826553876,1694.8401686779705
105,0,0,0,6207.19244636386,8773.961974915195,7233.5728113549385,4189.406506405429,1691.6009697502145
106,0,0,0,6097.248358424375,8776.7420323424,7316.985919376411,4231.369238178922,1688.6433071650893
107,0,0,0,5989.656921126596,8777.179090264108,7401.998370430802,4274.30006164624,1685.9716481066152
108,0,0,0,5881.96271404283,8773.454877144424,7485.669554631054,4318.213258499186,1683.5905743501592
109,0,0,0,5777.338176601532,8764.639447273341,7573.233747314538,4363.123356049753,1682.9605954076678
110,0,0,0,5669.132752951603,8749.942118222985,7658.460783737076,4409.04513104131,1683.278145617061
111,0,0,0,5558.614022140607,8734.900430954596,7747.718387735423,4455.976071744932,1683.9860471121642
112,0,0,0,5448.37797559927,8718.264305518831,7837.210416735301,4503.791846967551,1685.090533923402
113,0,0,0,5329.1411659307605,8699.739225492072,7924.6486392869065,4552.649340707907,1686.5979935457574
114,0,0,0,5206.027415712944,8681.571431573742,8016.541443356004,4602.563713423944,1688.5058652515904
115,0,0,0,5082.359673227537,8664.914886252096,8108.368062824959,4653.550383284183,1690.8235547405038
116,0,0,0,4958.37370877027,8650.961627850043,8201.323258769964,4705.62503054771,1693.5612405052852
117,0,0,0,4834.56287726888,9504.6919695579,8295.550730503495,4758.80360212654,1696.725727060114
118,0,0,0,4711.706210798325,9538.372056278555,8389.297931644518,4813.227733159351,1700.323982645649
119,0,0,0,4589.535814297685,9568.280795201938,8476.989350445465,4868.99536421921,1706.0952467999407
120,0,0,0,4467.690742243451,9591.10623029958,8568.113521530346,4925.950510480215,1713.270843387218
121,0,0,0,4340.38791430689,9615.00363068691,8670.495629608025,4984.112032970133,1721.0203034795622
122,0,0,0,4209.535377875679,9634.656726496236,8765.024950195222,5043.499133411482,1729.3258093019583
123,0,0,0,4076.592761273081,9649.060493129919,8858.043790935133,5104.131360956905,1738.1966370093112
124,0,0,0,3942.5813041691154,9660.00571044755,8952.950156182458,5166.028619729073,1747.6422841000442
125,0,0,0,3809.5357028611793,9667.313167878185,9050.036336451545,5229.21117628246,1757.672473939263
126,0,0,0,3675.9066083818234,9669.71351099552,9146.505328840192,5293.69966744069,1768.2971605035773
127,0,0,0,3545.96580443889,9673.41016886898,9248.238034747941,5359.515108436918,1779.5265333033194
128,0,0,0,3414.9428599050225,9677.02618928388,9341.208211276955,5426.678901371491,1791.9750095414386
129,0,0,0,3283.1604751225877,9674.659630478414,9432.158423366893,5495.212844002137,1807.8636682068598
130,0,0,0,3150.703708621715,9661.397696961338,9517.70769952923,5565.1391388824895,1824.408132074967
131,0,0,0,3017.635790021517,9643.908241823545,9603.667652866316,5636.480402865932,1841.620956230843
132,0,0,0,2884.3237074610506,9621.378263848392,9685.992624869325,5709.259676992528,1859.514830455588
133,0,0,0,2745.695917065802,9579.279360751168,9775.81189682767,5783.5004367779975,1878.1027475799158
134,0,0,0,2601.582841856453,9533.894188546934,9870.044840084081,5859.226602924709,1897.3980108667586
135,0,0,0,2447.1965622701277,9486.119591545625,9950.870299166221,5936.462552475927,1917.4142417526612
136,0,0,0,2291.9468810461067,9443.776437405117,10026.737549489982,6015.233130435861,1938.165387921871
137,0,0,0,2136.383757499524,9394.906929689585,10116.708598816804,6095.563661879394,1959.665731730095
138,0,0,0,1980.42866626546,9343.01847397989,10202.049051497057,6177.479964576922,1981.9298989958927
139,0,0,0,1822.602065485805,9287.862672065241,10284.25821676818,6261.008362161297,2004.9728681786983
140,0,0,0,1663.526789261684,9234.599649054799,10359.752019117737,6346.175697865647,2028.8099799636834
141,0,0,0,1507.181380380088,9174.519413579446,10429.337792033095,6433.009348862644,2053.456947274791
142,0,0,0,1348.0163745276848,9107.957660319682,10498.762970948132,6521.452950123968,2078.929865738698
143,0,0,0,1186.6465594071574,9029.760770946883,10559.168252493448,6611.434264397835,2105.245224623777
144,0,0,0,1025.3588369832598,8951.297825092266,10615.338640414784,6703.151523634621,2132.415680257522
145,0,0,0,867.2982488919295,8880.561811104002,10687.238737836344,6796.633921462724,2160.4344638024813
146,0,0,0,710.5097883921532,8805.859112138847,10775.33280586917,6891.911953267374,2189.3447110602306
147,0,0,0,554.9071528453043,8730.06703677377,10853.63608581624,6989.014710381353,2219.1644933814555
148,0,0,0,399.08367707744213,8653.882843090261,10927.367073574138,7087.973904466,2249.9123365874325
149,0,0,0,243.8030194213819,8577.414644011538,10988.529888042303,7188.821269185962,2281.6072353149248
150,0,0,0,89.75930517106096,8495.781586855715,11051.99969578342,7291.5892238493,2314.2686680408915
151,0,0,0,0,8414.73155916145,11112.580954306577,7396.310895680499,2347.916612839203
152,0,0,0,0,8332.152431930193,11168.537876370461,7503.020143194015,2382.5715639123305
153,0,0,0,0,8248.988600419258,11218.358113701846,7611.751580736265,2418.254548943853
154,0,0,0,0,8165.550000406944,11268.458912448988,7722.540604269038,2454.9871473209296
155,0,0,0,0,8076.301388556,11313.683423614313,7835.423418472837,2492.7915092794224
156,0,0,0,0,7982.2675108023695,11354.049278036498,7950.4370652546295,2531.690376028169
157,0,0,0,0,7890.710734167501,11388.340045930969,8058.231340014123,2571.7071009130523
158,0,0,0,0,7795.691510205893,11415.568276516535,8161.152914830341,2612.865671686066
159,0,0,0,0,7692.016992305653,11441.222491925268,8265.928282700685,2655.1907339493605
160,0,0,0,0,7591.65401269883,11468.296900295085,8372.59316818954,2687.4695663193147
161,0,0,0,0,7492.883653151436,11497.892566875587,8481.184115463911,2716.645220045656
162,0,0,0,0,7393.499385944061,11522.626094002768,8584.274804713086,2746.5842777812277
163,0,0,0,0,7293.4496087049165,11543.879047375409,8695.015324284015,2777.3067813218904
164,0,0,0,0,7187.939720106183,11560.760971551925,8807.480568043882,2808.833375951529
165,0,0,0,0,7073.027412349671,11577.778674637037,8921.66442060905,2841.185331471279
166,0,0,0,0,6958.597882336084,11600.75354620603,9037.314692754673,2874.3845583265684
167,0,0,0,0,6841.42762429779,11623.78350482655,9147.18297760832,2908.453624472936
168,0,0,0,0,6726.484443882829,11641.077856075151,9265.952390584318,2943.415773030555
