C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
156,0,0,0,0,0.9240374701675009,0.6900248675025642,0.4315623532177909,0.19436366675964606
157,0,0,0,0,0.9242902988804137,0.6955291930916409,0.43597506403733705,0.19708570976525142
158,0,0,0,0,0.9244043493468672,0.7008967255391826,0.4403890891646826,0.19983328886445811
159,0,0,0,0,0.9244679234441456,0.7060795596189532,0.44433341133468907,0.20263466568726063
160,0,0,0,0,0.9244106433127838,0.7112594202331017,0.44818940218015624,0.20517731772309925
161,0,0,0,0,0.9241461226560492,0.7158875498454481,0.4520464464315001,0.20758017255027073
162,0,0,0,0,0.923801526551756,0.721148250344154,0.4558941046791251,0.20999807128967118
163,0,0,0,0,0.9232714918625942,0.7262716992241026,0.45971028835062644,0.21242403755765407
164,0,0,0,0,0.9226018748194251,0.7313150993772459,0.46350759949604925,0.2148699412822631
165,0,0,0,0,0.9218088345918253,0.7363397201306475,0.4673070870191058,0.21729824364975645
166,0,0,0,0,0.9210094996150985,0.7413501253432558,0.4711000727360872,0.21974106840788926
167,0,0,0,0,0.9199194849920953,0.7463171494791689,0.47492022186123556,0.2221917162594753
168,0,0,0,0,0.9193037511562192,0.7513416983768714,0.4787698421801748,0.22465817766969615
169,0,0,0,0,0.9184045659827209,0.7563043692812792,0.4826547937304686,0.22714289177120617
170,0,0,0,0,0.9170255527237994,0.7612746238206023,0.48660545326041316,0.2296555233627808
171,0,0,0,0,0.9153107205862725,0.7662441396896333,0.4906515364098901,0.2321910223884579
172,0,0,0,0,0.9134821154834853,0.7711015187560575,0.4947252154045582,0.2347447691120379
173,0,0,0,0,0.9114354320421894,0.775824800637581,0.49881380349633,0.23734163590232066
174,0,0,0,0,0.9091026823954275,0.7804978396966062,0.502928676402083,0.23998250654344944
175,0,0,0,0,0.9064291589086545,0.7851009412131519,0.506792794293276,0.24263167812011172
176,0,0,0,0,0.9033211814047887,0.7896509116993488,0.5107122008838445,0.2452972593904244
177,0,0,0,0,0.8998978412121161,0.794206393611586,0.514632414642537,0.24799687833320663
178,0,0,0,0,0.8964206558106135,0.7987745369710489,0.5185698025277963,0.2507304504154616
179,0,0,0,0,0.8922769613912787,0.8032776864615434,0.5224700338028151,0.2534881743745617
180,0,0,0,0,0.8873659041921766,0.8077899893356008,0.5263791486371863,0.256270715035305
181,0,0,0,0,0.8819129833348635,0.811509875780713,0.5303185636025751,0.2588346271000337
182,0,0,0,0,0.8762147907916009,0.8162810738386412,0.5342719324316336,0.26132048304706723
183,0,0,0,0,0.869979563756641,0.8207392662530405,0.5380227013791462,0.26383153043268626
184,0,0,0,0,0.8629572980777449,0.8250269581400642,0.5415116977896959,0.26635939996885294
185,0,0,0,0,0.8554679805365631,0.8292530901022349,0.5450258015786671,0.2683532344183115
186,0,0,0,0,0.8461003726470567,0.8332979809419974,0.5486387829842788,0.2703453621170667
187,0,0,0,0,0.8351505968044446,0.837296613431221,0.5522400531046314,0.27231370116111037
188,0,0,0,0,0.8224889439189125,0.8411771745509126,0.5558347152623463,0.27428471011781624
189,0,0,0,0,0.8079754407518454,0.844980271377721,0.55938780840352,0.27625733258908514
190,0,0,0,0,0.7910359519374506,0.8486938263019173,0.5628959331833735,0.27822572148274066
191,0,0,0,0,0.7715827452092268,0.8525018496581497,0.5663750890586211,0.28021062453501955
192,0,0,0,0,0.7462204302008069,0.8563583792598833,0.569822603527824,0.28222536153315614
193,0,0,0,0,0.7172307337713114,0.859936871570992,0.573234156090768,0.2842670344905269
194,0,0,0,0,0.6821195044368652,0.8634038703568976,0.5766379610522532,0.286420957733546
195,0,0,0,0,0.6381873559020294,0.866653482007932,0.5800305183281095,0.28858375234943634
196,0,0,0,0,0.5813298942840306,0.8698375406266043,0.583447342345377,0.29074430389619843
197,0,0,0,0,0.5068949798984285,0.8729507634704827,0.5868788906222931,0.2929052367881901
198,0,0,0,0,0.4016382716318902,0.8759792004417474,0.5903249227914941,0.2950493611751484
199,0,0,0,0,0.24604629140001374,0.8789686442860831,0.5937996446291284,0.2969837137726578
200,0,0,0,0,0,0.8819134307189203,0.5973010873835827,0.2991309944763389
201,0,0,0,0,0,0.8832294794125176,0.6008341017117796,0.3012981934984408
202,0,0,0,0,0,0.8867525364278613,0.6044440384853176,0.3034845001740265
203,0,0,0,0,0,0.8900776322075505,0.6073662692863337,0.3056752290165872
204,0,0,0,0,0,0.8929756826340268,0.6105165206781391,0.3077689889041773
205,0,0,0,0,0,0.8957246637508147,0.6136137909669205,0.30945741148190653
206,0,0,0,0,0,0.8984134132969562,0.616736695440331,0.31115488526419527
207,0,0,0,0,0,0.9009346093256776,0.619825545783011,0.3128637543363295
208,0,0,0,0,0,0.9034537634518566,0.622912676131381,0.31458134379589714
209,0,0,0,0,0,0.9058171443779094,0.625985963065506,0.3163176593997867
210,0,0,0,0,0,0.9082220189897275,0.6291126235832217,0.31806625272313005
211,0,0,0,0,0,0.9103592689262278,0.6322479036172362,0.31983113602755825
212,0,0,0,0,0,0.9124113350302019,0.6353774294652308,0.3216120811520349
213,0,0,0,0,0,0.9142579503570366,0.6384762617567559,0.3234142939903727
214,0,0,0,0,0,0.9160002320059604,0.6416245496967852,0.325261401854515
215,0,0,0,0,0,0.91751808154587,0.6449042127661203,0.3271734797370815
216,0,0,0,0,0,0.9189598545322711,0.6482029350780671,0.32913213048944995
217,0,0,0,0,0,0.9199283556357487,0.6514562227485812,0.33110688232820706
218,0,0,0,0,0,0.9207524598154969,0.6547399970263907,0.33309123220597314
219,0,0,0,0,0,0.9212808896262741,0.6577795811333654,0.33510464970951115
220,0,0,0,0,0,0.9216332698171907,0.6606253318532305,0.337102795821589
221,0,0,0,0,0,0.9216790958161039,0.6634546918725978,0.3383592698040495
222,0,0,0,0,0,0.9216032048503786,0.666312525819587,0.3396095373602425
223,0,0,0,0,0,0.9213213597460079,0.6691718284433874,0.3408604160679704
224,0,0,0,0,0,0.9209550892428208,0.6720800118834713,0.3421105864204956
225,0,0,0,0,0,0.920420936239281,0.6749862221489039,0.34336744521153656
226,0,0,0,0,0,0.9198138541708856,0.677897292127679,0.34463358547366785
227,0,0,0,0,0,0.9191610937289594,0.6808524515074796,0.34590015484697006
228,0,0,0,0,0,0.9185421536845961,0.6838554632937607,0.34718242502634455
229,0,0,0,0,0,0.9177732287996907,0.6869185798586465,0.3484719560912151
230,0,0,0,0,0,0.9168664045479207,0.6900255341392248,0.34978326350647815
231,0,0,0,0,0,0.9159031134392287,0.6924447435187172,0.35113695869064643
232,0,0,0,0,0,0.9148610563027598,0.6956208625131203,0.35252727593222616
233,0,0,0,0,0,0.9136600560505312,0.6985364409557018,0.35395585602492396
234,0,0,0,0,0,0.9123478283095823,0.7014496281514601,0.3550412949710436
235,0,0,0,0,0,0.9108994514000665,0.7043273316155069,0.3560132078554222
236,0,0,0,0,0,0.9094424579814141,0.7071464748186096,0.3570296298803984
237,0,0,0,0,0,0.9079043492358791,0.7099562188637398,0.35817510415929144
238,0,0,0,0,0,0.9061225068731066,0.7127408309981713,0.3593488446973979
239,0,0,0,0,0,0.9043597309979242,0.7155390471161661,0.3605276242703255
240,0,0,0,0,0,0.9028278387068882,0.7182993008364208,0.3617129491387602
241,0,0,0,0,0,0.9010698225997398,0.7210728274495224,0.36294035382180245
242,0,0,0,0,0,0.8987245783100556,0.7238465185436924,0.3641596592643393
243,0,0,0,0,0,0.8957749852610093,0.7266891552752994,0.365407800935219
244,0,0,0,0,0,0.8950917807577873,0.7295258112606279,0.3666985674055122
245,0,0,0,0,0,0.8914785536926979,0.7324177330574756,0.3676613738929134
246,0,0,0,0,0,0.888410967368807,0.7352315628608783,0.36856123646147265
247,0,0,0,0,0,0.8852552030383614,0.7380017601608023,0.3694839459021428
248,0,0,0,0,0,0.8818913391290004,0.7408130499764177,0.37041829216824346
249,0,0,0,0,0,0.8782163411943278,0.7435337802746492,0.3714085341289103
250,0,0,0,0,0,0.874175280808486,0.7462865150027933,0.37244813644371016
251,0,0,0,0,0,0.8696849983737441,0.7490125475575331,0.37354027461847983
252,0,0,0,0,0,0.8647469459379808,0.751738438594158,0.37468418772273654
253,0,0,0,0,0,0.8598123959647945,0.7545192521567406,0.37588102812872104
254,0,0,0,0,0,0.8545072641676398,0.7572211206026791,0.37681077378548633
255,0,0,0,0,0,0.8484436721740707,0.7599950127225525,0.37776820706275216
256,0,0,0,0,0,0.8416651317912958,0.762783440394882,0.37877911876107995
257,0,0,0,0,0,0.834194925122959,0.7656009577626068,0.3798539317211215
258,0,0,0,0,0,0.8258935070251688,0.7685302345008911,0.38098654340262056
