J,Ct(B=10°),Ct(B=20°),Ct(B=30°),Ct(B=40°),Ct(B=50°),Ct(B=60°),Ct(B=70°),Ct(B=80°)
0.0,0.09996855476084243,0.20603814673225046,0.20355147540406265,0.1904592749011729,0.16219373382349886,0.13892972138330148,0.11214325825214631,0.07007942372968537
0.013636363636363634,0.09786632716913808,0.20483829220631083,0.20432797912499556,0.19070937821183645,0.16238128315369935,0.1387334157753451,0.112044067500283,0.07002603273571435
0.027272727272727268,0.09572458068393935,0.20355203218339493,0.2052425306099106,0.19096933711741038,0.16257607818416314,0.1385319092294217,0.11194124697807491,0.06996967630913391
0.0409090909090909,0.09352612941958416,0.2022816027366371,0.20594931544453868,0.19123953708638097,0.1627783970191765,0.1383252250475514,0.11183480321209975,0.06991032422081511
0.054545454545454536,0.09126991631601654,0.20109392763097803,0.2065848595530546,0.19152037717527545,0.16298852466601194,0.13811339651378762,0.11172474978638926,0.0698479516589058
0.06818181818181818,0.08894557329743168,0.19983984125463763,0.20727994922805856,0.19181227024784653,0.16320675319695163,0.13789646721004858,0.11161110766311964,0.06978253936900193
0.0818181818181818,0.08659627544335953,0.19849414160001316,0.20794611614590833,0.19211564313378585,0.1634333817328946,0.1376744912175167,0.11149390542722729,0.06971407372711019
0.09545454545454544,0.08418533670593449,0.19711466675515849,0.20871015253738562,0.1924309366888533,0.16366871642081937,0.13744753319111203,0.11137317944000466,0.06964254673918939
0.10909090909090907,0.0818101806103527,0.1957017237075166,0.20933455841121945,0.19275860578425136,0.1639130723574915,0.1372156682997349,0.11124897389067394,0.06956795596420194
0.12272727272727271,0.07949311807910985,0.19427525593743336,0.20996832070303947,0.19309911919099362,0.16416675820599333,0.13697898203047862,0.11112134073956903,0.06949030436098708
