C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
90,0,0,0.8272203799597694,0.8399961853776599,0.5975273220528885,0.36231367731912006,0.196396991193449,0.08522924626300228
91,0,0,0.8180848952748393,0.8446755600682383,0.6057713692388874,0.3678965308336497,0.19953511594249176,0.08609082153911111
92,0,0,0.8068567552840279,0.8486569832044641,0.6140419147904734,0.37351371024187197,0.2027231809177825,0.08696417488787912
93,0,0,0.7952317560498746,0.8524267314900077,0.6223973938368109,0.3792998175235207,0.20596362172956087,0.0878669430211106
94,0,0,0.782081924562476,0.8560782972455225,0.6311061197391566,0.3850528984044851,0.20926361792143483,0.08878203919259778
95,0,0,0.7669744061079559,0.8597819757407409,0.6399829734451749,0.39078291590713443,0.21262446592533973,0.08970840250449526
96,0,0,0.7492566683623446,0.8630803846470253,0.6466308166893076,0.3964573318034639,0.2160474643417176,0.09064641260750815
97,0,0,0.7292617028572357,0.8662288217445289,0.6544995678013745,0.40219619047987876,0.21953391379462914,0.09159794735324911
98,0,0,0.7067466327034985,0.8691954833179453,0.6623768230015546,0.4079150349257776,0.22306987933596584,0.09256354606585428
99,0,0,0.6796958589166888,0.8719544466563232,0.6702341390765343,0.41370624533232525,0.22665437438671532,0.09354375205704415
100,0,0,0.646651965897622,0.8745599242312465,0.6782104742125462,0.4195166890402003,0.23030099666909326,0.09453773186901697
101,0,0,0.6069234650650557,0.8770242498797225,0.6860622984248245,0.4254927654068499,0.23399636219441,0.09554324734035402
102,0,0,0.5609097263995741,0.8793470583313555,0.6939758725435287,0.4316357938593481,0.23763991249194605,0.09656443483809557
103,0,0,0.5063348932838253,0.8815239623518898,0.7017154842468211,0.4376934809641592,0.24137739353447904,0.09760182601519708
104,0,0,0.43858615528305905,0.8835106765245946,0.7096292400111167,0.44384146831092636,0.24521608563450362,0.09865595588909845
105,0,0,0.35307587896848086,0.8855221803847863,0.7173860451200619,0.44992690236757393,0.24910612241139665,0.09972736503977635
106,0,0,0.2489916679061153,0.8872502994165696,0.725205286224867,0.45603632590323767,0.2530785598514765,0.10081659095890019
107,0,0,0.11262070009987643,0.8887474632626098,0.7330570093758089,0.46216845889912955,0.2570649659272587,0.10192884064724536
108,0,0,0,0.8901782298366439,0.7408372320131364,0.4677417526611646,0.2610317456556112,0.10307925903229724
109,0,0,0,0.8915643533181195,0.7486672293131437,0.4736757580578327,0.2650084427338184,0.10425240064037254
110,0,0,0,0.8932437647701417,0.7543296882728605,0.4796329207261678,0.26884074322474166,0.10544885861547479
111,0,0,0,0.8947098326832063,0.7611677519718072,0.4856200939516888,0.2728623853733062,0.106669227923142
112,0,0,0,0.8959317284408025,0.767680590736833,0.49165116006247267,0.27692737442162024,0.10791410529923769
113,0,0,0,0.8970296149901108,0.7740588329045758,0.49764927608686327,0.2810235728898563,0.10918408922745448
114,0,0,0,0.8979194204689075,0.7804713875362027,0.5037766906854009,0.2850854397069773,0.11047977989748939
115,0,0,0,0.8985050662248842,0.7866768712625476,0.509857466652983,0.2892016098356076,0.11180177916648991
116,0,0,0,0.8989195862172125,0.7928457981116804,0.5161669781823581,0.2935394916922416,0.11315069051950485
117,0,0,0,0.8989817708774557,0.7990673704908163,0.5223129804153795,0.297733779991844,0.1145271190289313
118,0,0,0,0.8986784111710122,0.8051499684679089,0.528549601795044,0.3019823698214875,0.11593167131294785
119,0,0,0,0.8982425539248016,0.811301061771136,0.5347515631627799,0.3061681945165619,0.11736495549292224
120,0,0,0,0.8977536496153163,0.8173443931243684,0.5409328503510483,0.31044423053888426,0.11882758114978068
121,0,0,0,0.8967550033999251,0.8232506299639637,0.5473212348773817,0.31467214493486156,0.12032015927932416
122,0,0,0,0.8953492478214004,0.8293389471458099,0.554041223904652,0.3188892877586333,0.12185051795416524
123,0,0,0,0.8928207226180245,0.8353721637732009,0.5605818493162921,0.3232717763994102,0.12342453995265208
124,0,0,0,0.8909639108288596,0.8413038550925601,0.5672009161908635,0.3277525349626235,0.1250336262100057
125,0,0,0,0.8888081103084229,0.8430458752851433,0.5738234646823465,0.3322063384634861,0.1266784054216597
126,0,0,0,0.8862318648003,0.8472617788897554,0.5795354372702524,0.3367214041931941,0.128353570885569
127,0,0,0,0.8830216029023431,0.8512365628963302,0.5855419955629109,0.3411758129475827,0.1300556501402298
128,0,0,0,0.8793148797188092,0.85500028689682,0.5915529497288335,0.34563985416899023,0.13179417360773715
129,0,0,0,0.8748234530207918,0.8585072400549748,0.5975721958974926,0.34994353177901744,0.13356973378703052
130,0,0,0,0.8694492043828274,0.861922544339018,0.6035661204521796,0.3544071193877158,0.1353829227620555
131,0,0,0,0.8632450966501519,0.8650561915264283,0.6095793339276501,0.358903643970086,0.13723433216298878
132,0,0,0,0.8561918155896961,0.8680457922462248,0.6155578672137061,0.363432737377986,0.13912455314862693
133,0,0,0,0.8473972487016773,0.8710137859289832,0.6216369281394907,0.3680058024185411,0.14105417638496756
134,0,0,0,0.8393138817872761,0.8736482383494466,0.6275907274208629,0.3726916569821579,0.14302379202054705
135,0,0,0,0.8304092935098032,0.8762599265759118,0.6334892095179759,0.37685613778553695,0.14503398965985254
136,0,0,0,0.8204829106148674,0.8787962337826069,0.6394251365444418,0.3813853418389664,0.14708535833480077
137,0,0,0,0.8087643623549696,0.8810646233661482,0.6453172136039713,0.3858590185627016,0.14918390622144626
138,0,0,0,0.7967491025372704,0.883459296584449,0.6514150751042009,0.3903411300194144,0.15132985701886986
139,0,0,0,0.7830272302946404,0.8858201067472884,0.6575951093476231,0.39488912730019843,0.15352185094276985
140,0,0,0,0.7678133989583859,0.8878661934629788,0.6636466075624214,0.39943989514720396,0.1557604694634117
141,0,0,0,0.7508328860605384,0.8897888926652029,0.6697303155295273,0.4041210334980981,0.15804628410417604
142,0,0,0,0.7317910791744462,0.8916685761765643,0.6763775923070381,0.4087865255236947,0.16037986475740984
143,0,0,0,0.7107094736294537,0.8942766885121284,0.6829140459397087,0.4133664461090815,0.1627603660122737
144,0,0,0,0.6871606800663358,0.8965543423791953,0.689340055846035,0.4180252248410049,0.16517607097435527
145,0,0,0,0.6616985706698457,0.8986196268874035,0.6941136455474208,0.42266724556008856,0.1676404297556946
146,0,0,0,0.6338169270002038,0.9006354878698757,0.6997711351169957,0.4272893772378212,0.17015398898108744
147,0,0,0,0.6027434176187787,0.9025466116486189,0.7053806035126969,0.43202097639562204,0.17271729369814395
148,0,0,0,0.565527484787235,0.9042819570450014,0.711012305867248,0.43667241052122513,0.17533088736001706
149,0,0,0,0.5204319532246253,0.9057016292791812,0.7166829275911506,0.4413281070413596,0.17799531181241582
150,0,0,0,0.46850929594147644,0.9071029347325262,0.7223286837804461,0.4460577045449138,0.18071110727650494
151,0,0,0,0.4074534851784464,0.9084225625192025,0.7278762593915148,0.45126928764819574,0.18347881232942198
152,0,0,0,0.33458887215484767,0.9095845726131657,0.7334524035851139,0.45638506671700274,0.18629488102263314
153,0,0,0,0.24530001419163716,0.910681835117584,0.7390370804045585,0.46140259014721774,0.18916561089166042
154,0,0,0,0.13421135224822298,0.9116809308130629,0.7444095575004056,0.4663980383276581,0.19209284850713018
155,0,0,0,0,0.9125478680965441,0.7496797994278203,0.4713361204287519,0.19507709727639538
156,0,0,0,0,0.9133242141223228,0.7549400650724859,0.4758657476823499,0.19811885901732645
157,0,0,0,0,0.9141840250436151,0.7600607979202038,0.48041192813954675,0.20121863411719382
158,0,0,0,0,0.9149640067209592,0.7652788139894985,0.48499388019104644,0.20435483495834855
159,0,0,0,0,0.9156267074751742,0.7705450230412613,0.4895365281082223,0.2069892851599449
160,0,0,0,0,0.9161697348973903,0.7757138308491393,0.49316044501712597,0.2092824580943113
161,0,0,0,0,0.9166443236006226,0.7808988692790084,0.49744022239886754,0.21188184160494036
162,0,0,0,0,0.9170389746969762,0.7862874852508911,0.5017377622520114,0.214514812933131
163,0,0,0,0,0.9174357361302679,0.7921381618185331,0.5060182532521231,0.2171817847093859
164,0,0,0,0,0.9178808798793063,0.7954996077783563,0.5103324352885742,0.21987376006902135
165,0,0,0,0,0.9184371123314221,0.799843814209487,0.5146849299958963,0.22259522425851666
166,0,0,0,0,0.9189168237974749,0.8040335835125204,0.518980197243287,0.2249170749586904
167,0,0,0,0,0.9191853065684563,0.8081963160149336,0.5233014279495515,0.22759295653673065
168,0,0,0,0,0.9193450710869181,0.8123141801949765,0.5276723356455664,0.2302738486815159
169,0,0,0,0,0.9193845153507535,0.8163411825307552,0.5319770682758734,0.232973586440992
