C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
278,0,0,0,0,0,0,7262.157208062657,5563.151542071043
279,0,0,0,0,0,0,7044.753102662354,5568.012027444415
280,0,0,0,0,0,0,6974.187446111562,5573.778787865083
281,0,0,0,0,0,0,6929.113171419344,5581.309231304727
282,0,0,0,0,0,0,6890.93962401304,5589.498475665477
283,0,0,0,0,0,0,6854.847815421278,5597.930518090939
284,0,0,0,0,0,0,6820.442272005224,5606.872237725165
285,0,0,0,0,0,0,6784.300692086437,5616.273401713182
286,0,0,0,0,0,0,6748.038078264356,5626.06700344312
287,0,0,0,0,0,0,6699.035806625043,5634.125106710971
288,0,0,0,0,0,0,6682.993852489365,5642.928596262413
289,0,0,0,0,0,0,6666.495231031112,5652.222450221318
290,0,0,0,0,0,0,6647.667361488252,5661.51270710064
291,0,0,0,0,0,0,6624.738689611624,5670.800799013841
292,0,0,0,0,0,0,6601.739637306407,5680.753653118386
293,0,0,0,0,0,0,6576.888160350788,5690.971384626262
294,0,0,0,0,0,0,6551.379724264545,5701.209285890465
295,0,0,0,0,0,0,6526.691781781357,5712.225326001257
296,0,0,0,0,0,0,6498.718984571466,5723.758194669861
297,0,0,0,0,0,0,6469.182804026048,5735.239725400178
298,0,0,0,0,0,0,6438.303056757915,5747.288904299838
299,0,0,0,0,0,0,6405.675775915885,5760.305682223667
300,0,0,0,0,0,0,6373.981083508163,5773.761486362366
301,0,0,0,0,0,0,6342.00749526185,5787.548099159039
302,0,0,0,0,0,0,6307.052845161896,5801.571638563741
303,0,0,0,0,0,0,6271.3065761834705,5806.334014895315
304,0,0,0,0,0,0,6233.870411212669,5821.179046287638
305,0,0,0,0,0,0,6194.616310869584,5836.535840740279
306,0,0,0,0,0,0,6154.5232447130165,5851.757166105918
307,0,0,0,0,0,0,6110.871755429283,5866.99440905313
308,0,0,0,0,0,0,6062.598124759647,5882.170974777436
309,0,0,0,0,0,0,6009.553816033759,5897.994851319806
310,0,0,0,0,0,0,5943.097377661335,5913.300546475556
311,0,0,0,0,0,0,5846.7659719339335,5929.375309145303
312,0,0,0,0,0,0,5593.873936807868,5946.346696457942
313,0,0,0,0,0,0,6254.0419015381685,5963.60946382311
314,0,0,0,0,0,0,5991.994928259782,5981.108821069737
315,0,0,0,0,0,0,5890.2877062147945,5998.404725614621
316,0,0,0,0,0,0,5816.103837215838,6016.188415450802
317,0,0,0,0,0,0,5751.2595873088085,6033.588160139423
318,0,0,0,0,0,0,5690.826802277821,6051.35219667481
319,0,0,0,0,0,0,5631.54454668885,6069.052075524749
320,0,0,0,0,0,0,5573.050555819395,6086.442183132458
321,0,0,0,0,0,0,5515.442918005715,6103.827412495802
322,0,0,0,0,0,0,5457.151947905788,6121.65435053618
323,0,0,0,0,0,0,5398.421272055547,6139.4519576077955
324,0,0,0,0,0,0,5338.903096851456,6158.8459046204025
325,0,0,0,0,0,0,5277.962798207751,6178.779577778523
326,0,0,0,0,0,0,5215.881188755968,6199.461304409381
327,0,0,0,0,0,0,5152.2741731561555,6219.632425043313
328,0,0,0,0,0,0,5086.754637260716,6239.765506517422
329,0,0,0,0,0,0,5018.5674759630765,6259.810773146346
330,0,0,0,0,0,0,4948.325739863419,6280.279068131889
331,0,0,0,0,0,0,4874.456044010799,6298.9694209303825
332,0,0,0,0,0,0,4791.36600632484,6316.340634133504
333,0,0,0,0,0,0,4695.46784674221,6333.385244848918
334,0,0,0,0,0,0,4573.232821769475,6350.511821534243
335,0,0,0,0,0,0,4389.515886018816,6367.782467360671
336,0,0,0,0,0,0,4009.5735717832245,6384.761630345736
337,0,0,0,0,0,0,5571.827822829707,6401.790823223502
338,0,0,0,0,0,0,5011.822522987385,6419.124248136085
339,0,0,0,0,0,0,4779.640728539703,6435.0541456578985
340,0,0,0,0,0,0,4640.141111026442,6450.628662633125
341,0,0,0,0,0,0,4535.074796752731,6466.507280138976
342,0,0,0,0,0,0,4446.406558410027,6482.256354053985
343,0,0,0,0,0,0,4367.0449613959645,6495.986799468903
344,0,0,0,0,0,0,4289.111271766328,6496.437587183999
345,0,0,0,0,0,0,4218.0560855648855,6510.5762794725215
346,0,0,0,0,0,0,4149.668180394336,6524.987952045483
347,0,0,0,0,0,0,4082.9459423694348,6538.050464863254
348,0,0,0,0,0,0,4015.5449663453605,6550.705979416097
349,0,0,0,0,0,0,3948.0322235402127,6562.849338631426
350,0,0,0,0,0,0,3881.5828930505963,6575.0978662593925
351,0,0,0,0,0,0,3815.888707377884,6587.1290563493185
352,0,0,0,0,0,0,3749.7517602013286,6598.387621090736
353,0,0,0,0,0,0,3684.3723146517173,6609.8754407016595
354,0,0,0,0,0,0,3619.7084509201063,6621.701005642516
355,0,0,0,0,0,0,3555.1686165249957,6631.817444473391
356,0,0,0,0,0,0,3490.1760252579934,6637.6533612744315
357,0,0,0,0,0,0,3423.3338196563186,6643.244886274569
358,0,0,0,0,0,0,3357.76266037644,6648.547468156828
359,0,0,0,0,0,0,3292.8604293843405,6653.8875681382115
360,0,0,0,0,0,0,3228.946971501051,6658.905458748698
361,0,0,0,0,0,0,3165.723042253884,6664.35089472517
362,0,0,0,0,0,0,3102.980830201025,6669.971727692609
363,0,0,0,0,0,0,3040.570737196919,6675.321148677171
364,0,0,0,0,0,0,2978.6932803591185,6679.086136893423
365,0,0,0,0,0,0,2917.446213237465,6681.82850067904
366,0,0,0,0,0,0,2857.902301082839,6681.822917204243
367,0,0,0,0,0,0,2798.4858606290345,6678.513400462262
368,0,0,0,0,0,0,2737.9106536456,6674.768798585671
369,0,0,0,0,0,0,2677.082363710945,6670.666420507163
370,0,0,0,0,0,0,2614.8515261794405,6666.371774765866
371,0,0,0,0,0,0,2552.9564326475042,6660.817578888878
372,0,0,0,0,0,0,2491.3742971871056,6654.703159715854
373,0,0,0,0,0,0,2429.9436147819943,6647.25906860939
374,0,0,0,0,0,0,2368.5042766137994,6639.565872676453
375,0,0,0,0,0,0,2307.512471007538,6631.3760022505385
376,0,0,0,0,0,0,2246.8186256844774,6617.146599372003
377,0,0,0,0,0,0,2185.846657193451,6602.540473014767
378,0,0,0,0,0,0,2124.172923325132,6587.428427216099
379,0,0,0,0,0,0,2062.5607763719945,6572.158935498379
380,0,0,0,0,0,0,2000.9431259907908,6556.20808791024
381,0,0,0,0,0,0,1939.7782546841345,6539.652192202274
382,0,0,0,0,0,0,1879.182399322139,6522.19654582374
383,0,0,0,0,0,0,1817.69772568087,6504.030820462835
384,0,0,0,0,0,0,1755.3779412763288,6483.730436283595
385,0,0,0,0,0,0,1691.4144084064005,6456.021197884966
386,0,0,0,0,0,0,1626.4354564190205,6441.594043216849
387,0,0,0,0,0,0,1557.9617753076536,6427.234307562724
388,0,0,0,0,0,0,1484.7421481156628,6412.308575164418
389,0,0,0,0,0,0,1403.747851648097,6396.497813008597
390,0,0,0,0,0,0,1309.3360197484303,6379.8342725234415
391,0,0,0,0,0,0,1189.9863185567615,6361.8592928309
392,0,0,0,0,0,0,1017.3652325425486,6343.955081298761
393,0,0,0,0,0,0,703.423063250611,6325.990932783816
394,0,0,0,0,0,0,0,6306.807093505528
395,0,0,0,0,0,0,0,6287.895295541384
396,0,0,0,0,0,0,0,6269.296737803568
397,0,0,0,0,0,0,0,6250.657643498878
398,0,0,0,0,0,0,0,6231.971961162471
399,0,0,0,0,0,0,0,6213.052419329307
400,0,0,0,0,0,0,0,6194.3476348095555
