C,eta(B=10°),eta(B=20°),eta(B=30°),eta(B=40°),eta(B=50°),eta(B=60°),eta(B=70°),eta(B=80°)
187,0,0,0,0,0.938868059891212,0.9065617935021237,0.6449276339550221,0.18177891222264952
188,0,0,0,0,0.9376170448600312,0.9079629403855513,0.6503853248963696,0.1833965207208412
189,0,0,0,0,0.9362077573403845,0.9092463621365906,0.6543527377572376,0.18504516037365012
190,0,0,0,0,0.9346304992325664,0.9104410769965213,0.6589817807285581,0.18672603824384956
191,0,0,0,0,0.9328225809316097,0.9115566204646159,0.6635929291886002,0.18844038251496295
192,0,0,0,0,0.9307818912477961,0.9126083329818738,0.6679711379002444,0.19018944230865212
193,0,0,0,0,0.9283857785420611,0.9136265218036423,0.6722131315661842,0.19197448750900342
194,0,0,0,0,0.9256440818021207,0.9148369895085843,0.6765208626790008,0.19379680859456472
195,0,0,0,0,0.9225828078150254,0.9160804360041771,0.6810642336887224,0.19565771647843927
196,0,0,0,0,0.919131338219858,0.916950241510391,0.6854745851256662,0.19755854235728224
197,0,0,0,0,0.9152557710585947,0.9178279624981875,0.6896915060951264,0.19950063756975953
198,0,0,0,0,0.910834120129675,0.9186762600167178,0.6939119809657117,0.2014853734651876
199,0,0,0,0,0.9057710364306142,0.9194594784844033,0.6982686882658466,0.2035141412832521
200,0,0,0,0,0.8999532693262893,0.9202098510896028,0.7023512377521334,0.20558836429152597
201,0,0,0,0,0.893364727163108,0.9209624778223361,0.706285449089074,0.207709449903219
202,0,0,0,0,0.8857215003660637,0.9217372210510049,0.7101756609460308,0.2098788596057785
203,0,0,0,0,0.8767003415258695,0.9225361934691781,0.7138510145286929,0.2120980632617077
204,0,0,0,0,0.8660259668105424,0.9233151244068238,0.7174511231243211,0.21407836693408042
205,0,0,0,0,0.8530736389421758,0.9240232712502099,0.7212114582937004,0.21568430017695356
206,0,0,0,0,0.8371673968149465,0.9246923623219832,0.7250791562676949,0.21732436437201041
207,0,0,0,0,0.8177089547613958,0.9254119793623298,0.7280190980007659,0.2190002283900011
208,0,0,0,0,0.7930704616060932,0.9261691446434009,0.7312172232965115,0.22071350882614443
209,0,0,0,0,0.7614720211123416,0.9267999318507462,0.7331752079335057,0.2224661612213706
210,0,0,0,0,0.718007420803703,0.9273514211241025,0.7359038284264074,0.22425997775330167
211,0,0,0,0,0.6551683951641053,0.927877561454405,0.7390048993216538,0.2260967707117892
212,0,0,0,0,0.557585022461757,0.9283815842338604,0.742086651069289,0.22797837217110206
213,0,0,0,0,0.38196046801607325,0.9288552050996484,0.7449495229509955,0.22990663367644237
214,0,0,0,0,0,0.9293272229350245,0.7478459705147767,0.2318834259449434
215,0,0,0,0,0,0.9299229755826455,0.7504550046189543,0.2339106500676346
216,0,0,0,0,0,0.930530698237321,0.7528306561407929,0.23599019245655034
217,0,0,0,0,0,0.9310066140631809,0.7552725535758046,0.23812399015459895
