C,T(B=10°),T(B=20°),T(B=30°),T(B=40°),T(B=50°),T(B=60°),T(B=70°),T(B=80°)
280,0,0,0,0,0,2830.550809533023,16688.392603592063,12745.333996971623
281,0,0,0,0,0,2627.7609651699386,16606.33409123091,12766.963215274716
282,0,0,0,0,0,2414.159743439598,16516.768263589893,12789.563423827343
283,0,0,0,0,0,2186.750954016188,16426.452551671184,12812.707588100158
284,0,0,0,0,0,1936.8030428770337,16333.478482063614,12834.96227758335
285,0,0,0,0,0,1650.0293768804495,16241.135802688563,12857.467249324898
286,0,0,0,0,0,1289.4461919453827,16146.672918588196,12879.97528337156
287,0,0,0,0,0,764.0813697909676,16044.907619094438,12900.594069304545
288,0,0,0,0,0,0,15933.976107596498,12922.62308311563
289,0,0,0,0,0,0,15814.327126748534,12945.872929100578
290,0,0,0,0,0,0,15684.913244439,12968.265049679645
291,0,0,0,0,0,0,15535.557567015825,12989.662944833019
292,0,0,0,0,0,0,15340.631157608224,13012.154862959338
293,0,0,0,0,0,0,15028.23663633291,13035.67510756906
294,0,0,0,0,0,0,14382.2751970257,13060.18372200682
295,0,0,0,0,0,0,16393.32602430683,13085.645443281202
296,0,0,0,0,0,0,15893.732375268812,13111.489457667893
297,0,0,0,0,0,0,15627.79607619769,13133.934236726765
298,0,0,0,0,0,0,15449.30083831414,13157.491499827112
299,0,0,0,0,0,0,15322.408815469485,13184.913292964095
300,0,0,0,0,0,0,15212.66759785038,13214.543507057073
301,0,0,0,0,0,0,15109.729134311514,13244.5353506846
302,0,0,0,0,0,0,15003.640599356639,13275.66437318655
303,0,0,0,0,0,0,14900.998407572317,13302.785865199621
304,0,0,0,0,0,0,14800.213403940155,13328.707478745242
305,0,0,0,0,0,0,14699.294226923917,13355.676199912494
306,0,0,0,0,0,0,14601.641963589253,13384.610278833861
307,0,0,0,0,0,0,14507.272586993382,13417.221146192904
308,0,0,0,0,0,0,14418.595085070638,13450.414613162266
309,0,0,0,0,0,0,14329.367999989881,13484.394576836294
310,0,0,0,0,0,0,14235.487035596927,13514.886811809638
311,0,0,0,0,0,0,14129.120367618114,13544.704939237601
312,0,0,0,0,0,0,14018.18738749916,13573.456306069409
313,0,0,0,0,0,0,13907.767663861912,13602.77901951123
314,0,0,0,0,0,0,13794.942946195066,13631.865240952951
315,0,0,0,0,0,0,13681.152643020318,13662.272037958286
316,0,0,0,0,0,0,13566.063994794855,13629.661173249731
317,0,0,0,0,0,0,13446.803888386732,13663.117060121873
318,0,0,0,0,0,0,13325.515246938023,13701.060044733737
319,0,0,0,0,0,0,13202.920491533067,13739.694909367709
320,0,0,0,0,0,0,13080.030662676649,13775.879684041733
321,0,0,0,0,0,0,12956.06476499702,13803.92599209522
322,0,0,0,0,0,0,12831.088257224093,13832.700869057568
323,0,0,0,0,0,0,12703.392552499572,13861.940519588394
324,0,0,0,0,0,0,12572.302377658254,13892.729063209876
325,0,0,0,0,0,0,12438.049026607276,13922.809780703474
326,0,0,0,0,0,0,12301.001204407079,13953.594457348707
327,0,0,0,0,0,0,12160.456724461814,13984.97447047777
328,0,0,0,0,0,0,12015.413268859622,14013.410226885388
329,0,0,0,0,0,0,11864.24008728162,14042.171409608118
330,0,0,0,0,0,0,11705.688245701605,14069.083541607508
331,0,0,0,0,0,0,11540.592735528073,14095.404457542958
332,0,0,0,0,0,0,11363.802358573184,14116.765134859617
333,0,0,0,0,0,0,11167.304827585973,14138.200581100693
334,0,0,0,0,0,0,10943.041754856607,14161.47940551461
335,0,0,0,0,0,0,10672.85610724793,14184.703901074865
336,0,0,0,0,0,0,10332.657506487438,14207.205160139667
337,0,0,0,0,0,0,9870.252546875347,14227.591501538154
338,0,0,0,0,0,0,9191.922284806664,14245.754035203367
339,0,0,0,0,0,0,0,14264.038201526257
340,0,0,0,0,0,0,0,14280.469405441849
341,0,0,0,0,0,0,0,14294.509641245279
342,0,0,0,0,0,0,0,14303.325052852546
343,0,0,0,0,0,0,0,14312.669679848024
344,0,0,0,0,0,0,0,14322.088278774623
345,0,0,0,0,0,0,0,14326.607922328178
346,0,0,0,0,0,0,0,14331.388873434924
347,0,0,0,0,0,0,0,14337.286042440943
348,0,0,0,0,0,0,0,14343.24202169701
349,0,0,0,0,0,0,0,14352.271619768513
350,0,0,0,0,0,0,0,14361.16586708911
351,0,0,0,0,0,0,0,14370.433233764234
352,0,0,0,0,0,0,0,14378.58665298574
353,0,0,0,0,0,0,0,14378.300340788248
354,0,0,0,0,0,0,0,14375.528130945817
355,0,0,0,0,0,0,0,14306.821729812578
356,0,0,0,0,0,0,0,14296.627427476073
357,0,0,0,0,0,0,0,14285.352568191242
358,0,0,0,0,0,0,0,14273.793962638285
359,0,0,0,0,0,0,0,14261.180163320243
360,0,0,0,0,0,0,0,14249.889556981067
361,0,0,0,0,0,0,0,14249.759609529528
362,0,0,0,0,0,0,0,14248.204251600162
363,0,0,0,0,0,0,0,14244.22145979263
364,0,0,0,0,0,0,0,14232.850903344617
365,0,0,0,0,0,0,0,14211.443233120952
366,0,0,0,0,0,0,0,14189.838814107821
367,0,0,0,0,0,0,0,14168.358792697292
368,0,0,0,0,0,0,0,14146.664611559165
369,0,0,0,0,0,0,0,14122.696824712384
370,0,0,0,0,0,0,0,14097.020794800967
371,0,0,0,0,0,0,0,14069.86259483218
372,0,0,0,0,0,0,0,14042.903991502018
373,0,0,0,0,0,0,0,14013.394925804638
374,0,0,0,0,0,0,0,13980.645794138878
375,0,0,0,0,0,0,0,13953.404759590276
376,0,0,0,0,0,0,0,13926.561027722662
377,0,0,0,0,0,0,0,13899.630727713418
378,0,0,0,0,0,0,0,13868.751452170576
379,0,0,0,0,0,0,0,13834.803671388028
380,0,0,0,0,0,0,0,13796.877565790159
381,0,0,0,0,0,0,0,13757.935942670802
382,0,0,0,0,0,0,0,13716.640639054598
383,0,0,0,0,0,0,0,13676.986626263808
384,0,0,0,0,0,0,0,13637.760147810985
385,0,0,0,0,0,0,0,13598.039364308615
386,0,0,0,0,0,0,0,13558.938855907601
387,0,0,0,0,0,0,0,13516.20870649927
388,0,0,0,0,0,0,0,13472.66964554849
389,0,0,0,0,0,0,0,13429.058230376653
390,0,0,0,0,0,0,0,13385.716254914543
391,0,0,0,0,0,0,0,13344.040185835662
392,0,0,0,0,0,0,0,13304.6215020508
393,0,0,0,0,0,0,0,13266.02827054613
394,0,0,0,0,0,0,0,13173.246725508812
395,0,0,0,0,0,0,0,13129.285840028875
396,0,0,0,0,0,0,0,13081.297224113947
397,0,0,0,0,0,0,0,13032.358474625835
398,0,0,0,0,0,0,0,12984.204863892404
399,0,0,0,0,0,0,0,12936.62381145333
400,0,0,0,0,0,0,0,12889.060568823628
